112.291595459	1276.96252441	-0.356693327427
112.45955658	1277.26660156	-0.359747827053
112.642234802	1277.59716797	-0.366455256939
112.80947876	1277.90014648	-0.3721344769
112.960716248	1278.1739502	-0.375427782536
113.14655304	1278.50952148	-0.377461075783
113.301452637	1278.78942871	-0.378533124924
113.451217651	1279.06713867	-0.379201948643
113.642692566	1279.44177246	-0.385637938976
113.780090332	1279.71337891	-0.388528525829
113.932167053	1280.02062988	-0.389823436737
114.069953918	1280.30041504	-0.400424808264
114.213607788	1280.59216309	-0.402463376522
114.362411499	1280.89367676	-0.403600215912
114.501693726	1281.17553711	-0.405589342117
114.663169861	1281.50268555	-0.407468289137
114.815643311	1281.81152344	-0.408807635307
114.975326538	1282.13549805	-0.410038173199
115.118629456	1282.42626953	-0.411107450724
115.38143158	1282.95935059	-0.412666618824
115.530731201	1283.2623291	-0.408111333847
115.669715881	1283.54431152	-0.398489534855
115.825279236	1283.8605957	-0.389342933893
115.979995728	1284.17529297	-0.3890016675
116.10546875	1284.4552002	-0.390873551369
116.241531372	1284.74755859	-0.396337836981
116.397064209	1285.09375	-0.399688065052
116.522247314	1285.3737793	-0.399964958429
116.645301819	1285.64868164	-0.407469928265
116.78742981	1285.96911621	-0.409293800592
116.918807983	1286.26281738	-0.408177375793
117.077011108	1286.61645508	-0.407741487026
117.223449707	1286.94360352	-0.406891673803
117.363540649	1287.25646973	-0.405662387609
117.501365662	1287.56396484	-0.404350012541
117.630622864	1287.85266113	-0.403254806995
117.762466431	1288.14672852	-0.40234619379
117.94871521	1288.5625	-0.398320347071
118.082183838	1288.86022949	-0.388034909964
118.245742798	1289.22680664	-0.374591112137
118.380096436	1289.52722168	-0.372709184885
118.508018494	1289.81323242	-0.377202063799
118.643692017	1290.1159668	-0.381834864616
118.781173706	1290.42175293	-0.382197618484
118.927947998	1290.74829102	-0.380330502987
119.067657471	1291.0592041	-0.380094408989
119.191642761	1291.33508301	-0.380439996719
119.326591492	1291.6348877	-0.380493044853
119.460723877	1291.9329834	-0.383938729763
119.593467712	1292.22973633	-0.391621768475
119.722503662	1292.51794434	-0.390133887529
119.868469238	1292.84179688	-0.390077859163
119.993164062	1293.11938477	-0.389895796776
120.124824524	1293.4128418	-0.389190614223
120.274337769	1293.74633789	-0.388330131769
120.419212341	1294.06933594	-0.387551635504
120.543563843	1294.34667969	-0.386866867542
120.669235229	1294.62658691	-0.386260807514
120.805519104	1294.93041992	-0.385614663363
120.953186035	1295.26000977	-0.384886443615
121.098899841	1295.58496094	-0.384128302336
121.23575592	1295.89038086	-0.383331716061
121.392456055	1296.23999023	-0.382496535778
121.553337097	1296.59899902	-0.38162869215
121.715484619	1296.96069336	-0.380725353956
121.893486023	1297.35754395	-0.379681766033
122.06427002	1297.73815918	-0.378667116165
122.238174438	1298.12597656	-0.377739161253
122.378753662	1298.43945312	-0.377023994923
122.573242188	1298.87304688	-0.376013457775
122.724182129	1299.20935059	-0.375153303146
122.910919189	1299.62561035	-0.373961508274
123.062461853	1299.96325684	-0.372897535563
123.262077332	1300.40771484	-0.37144061923
123.451248169	1300.82885742	-0.370105326176
123.664474487	1301.3034668	-0.368819832802
123.870864868	1301.76245117	-0.367880821228
124.022994995	1302.10070801	-0.367426633835
124.183654785	1302.45788574	-0.367110729218
124.322891235	1302.76721191	-0.366955369711
124.542022705	1303.25390625	-0.366852998734
124.765838623	1303.75097656	-0.366712838411
124.997634888	1304.265625	-0.366444438696
125.230239868	1304.78210449	-0.366006851196
125.468582153	1305.31066895	-0.365330517292
125.705047607	1305.83520508	-0.364423841238
125.945892334	1306.36914062	-0.363347917795
126.220207214	1306.97741699	-0.362328588963
126.432342529	1307.44750977	-0.359070450068
126.57862854	1307.77941895	-0.35321828723
126.729148865	1308.13757324	-0.344326674938
126.855918884	1308.42895508	-0.337403267622
127.036758423	1308.84838867	-0.333665788174
127.163955688	1309.14611816	-0.335470169783
127.316177368	1309.50146484	-0.340814203024
127.466850281	1309.85351562	-0.346091508865
127.606948853	1310.19909668	-0.348127275705
127.716423035	1310.49987793	-0.34425330162
127.841049194	1310.83764648	-0.34077000618
127.949012756	1311.15258789	-0.343575835228
128.05506897	1311.46813965	-0.348050683737
128.161193848	1311.78417969	-0.349578857422
128.306350708	1312.21606445	-0.351384371519
128.417800903	1312.54736328	-0.361659169197
128.517929077	1312.84484863	-0.361957848072
128.652511597	1313.24487305	-0.361389547586
128.771820068	1313.5994873	-0.361672073603
128.885314941	1313.93774414	-0.362152010202
128.982376099	1314.22583008	-0.362213402987
129.083404541	1314.5255127	-0.362230598927
129.209228516	1314.89916992	-0.362216174603
129.322387695	1315.23510742	-0.36229288578
129.422363281	1315.53234863	-0.362428843975
129.56149292	1315.94567871	-0.362715035677
129.727722168	1316.43896484	-0.363143980503
129.823623657	1316.72363281	-0.363450020552
129.957015991	1317.11987305	-0.363911032677
130.087600708	1317.50756836	-0.360538035631
130.214477539	1317.8848877	-0.349785447121
130.344329834	1318.2722168	-0.344445824623
130.458831787	1318.61206055	-0.350794255733
130.586364746	1318.98974609	-0.362235695124
130.726043701	1319.40405273	-0.370767176151
130.855957031	1319.78979492	-0.372601658106
130.956558228	1320.08813477	-0.370997816324
131.083114624	1320.46398926	-0.362518370152
131.199676514	1320.81469727	-0.350499689579
131.292800903	1321.11108398	-0.34360742569
131.384918213	1321.40380859	-0.340235948563
131.482070923	1321.71447754	-0.344288229942
131.602081299	1322.10205078	-0.354456245899
131.694290161	1322.39929199	-0.361694872379
131.792602539	1322.71557617	-0.37160000205
131.901168823	1323.06433105	-0.373175323009
131.996398926	1323.37109375	-0.37268397212
132.108825684	1323.73352051	-0.373324096203
132.201660156	1324.03271484	-0.374118685722
132.311172485	1324.38525391	-0.374729275703
132.404373169	1324.68432617	-0.374208658934
132.516159058	1325.04260254	-0.373897254467
132.608642578	1325.35083008	-0.372160553932
132.718688965	1325.71398926	-0.369777292013
132.823303223	1326.07324219	-0.370444417
132.914993286	1326.39367676	-0.372232496738
133.016937256	1326.75219727	-0.373505294323
133.165725708	1327.27587891	-0.372225821018
133.261657715	1327.61767578	-0.370515227318
133.352386475	1327.93969727	-0.368721276522
133.47303772	1328.37548828	-0.367265969515
133.556304932	1328.67895508	-0.366491556168
133.638442993	1328.97937012	-0.365686655045
133.727416992	1329.30517578	-0.364390462637
133.856933594	1329.77941895	-0.361656755209
133.97315979	1330.23168945	-0.35460665822
134.04838562	1330.52453613	-0.35096219182
134.164367676	1331.00292969	-0.347756564617
134.239089966	1331.32116699	-0.346860200167
134.314025879	1331.64404297	-0.346350133419
134.4349823	1332.16821289	-0.33927616477
134.535736084	1332.60668945	-0.327217638493
134.632751465	1333.02856445	-0.316945254803
134.712463379	1333.41357422	-0.311008214951
134.785003662	1333.76171875	-0.307690262794
134.876358032	1334.20703125	-0.311411380768
134.940216064	1334.52307129	-0.31569224596
135.014465332	1334.89123535	-0.32000797987
135.084472656	1335.23693848	-0.328811258078
135.152984619	1335.58349609	-0.331334888935
135.214523315	1335.97668457	-0.321366816759
135.267623901	1336.36437988	-0.316519975662
135.306686401	1336.74853516	-0.307842999697
135.337249756	1337.05651855	-0.305054843426
135.374313354	1337.43103027	-0.308209836483
135.410995483	1337.7989502	-0.319693565369
135.448944092	1338.17602539	-0.32641518116
135.479797363	1338.484375	-0.324907064438
135.515167236	1338.83935547	-0.32440251112
135.54498291	1339.14025879	-0.324410498142
135.57522583	1339.44543457	-0.322402149439
135.612548828	1339.82104492	-0.310608237982
135.642425537	1340.12060547	-0.300174355507
135.678924561	1340.48620605	-0.297741949558
135.713119507	1340.83056641	-0.302849292755
135.744552612	1341.14160156	-0.306070327759
135.781616211	1341.51306152	-0.304794728756
135.812347412	1341.82226562	-0.303515642881
135.847381592	1342.17980957	-0.308563113213
135.88092041	1342.53369141	-0.317478060722
135.912536621	1342.87744141	-0.316177427769
135.941513062	1343.19165039	-0.316387891769
135.970443726	1343.57055664	-0.313228309155
135.995758057	1343.90551758	-0.311338573694
136.018295288	1344.2935791	-0.314534604549
136.038101196	1344.65551758	-0.315795630217
136.057174683	1345.01599121	-0.305975049734
136.077301025	1345.41674805	-0.293217629194
