111.118293762	1268.3026123	-0.43791615963
111.289649963	1268.57714844	-0.444793581963
111.453720093	1268.83496094	-0.442378401756
111.635192871	1269.11987305	-0.439345002174
111.800064087	1269.37927246	-0.436937510967
111.963485718	1269.63757324	-0.434722185135
112.142829895	1269.92126465	-0.432426452637
112.344802856	1270.24060059	-0.42967197299
112.508911133	1270.49914551	-0.428372293711
112.671943665	1270.75549316	-0.427181005478
112.876190186	1271.07714844	-0.425937712193
113.07334137	1271.38757324	-0.426176726818
113.28263855	1271.71679688	-0.42645406723
113.46546936	1272.00476074	-0.426517307758
113.692443848	1272.36230469	-0.426870286465
113.887771606	1272.67016602	-0.427175402641
114.082923889	1272.98510742	-0.425282239914
114.28213501	1273.30993652	-0.42181879282
114.479499817	1273.64160156	-0.421885550022
114.680633545	1273.98706055	-0.423844128847
114.901046753	1274.36791992	-0.426498770714
115.124534607	1274.75512695	-0.426774650812
115.341018677	1275.12939453	-0.427615195513
115.552261353	1275.49438477	-0.429089486599
115.792961121	1275.90991211	-0.431401252747
116.032432556	1276.33398438	-0.431033760309
116.174949646	1276.59912109	-0.427926033735
116.392440796	1277.01135254	-0.427049100399
116.60774231	1277.44226074	-0.429851412773
116.836448669	1277.91040039	-0.434198409319
117.036682129	1278.32336426	-0.437209665775
117.176177979	1278.61218262	-0.437835872173
117.353515625	1278.97937012	-0.43645375967
117.498321533	1279.27905273	-0.43524441123
117.744819641	1279.78894043	-0.433306187391
117.964904785	1280.2442627	-0.431632816792
118.129646301	1280.58459473	-0.43036416173
118.369338989	1281.07946777	-0.428497225046
118.54359436	1281.43859863	-0.427014052868
118.704650879	1281.77062988	-0.425512671471
118.923484802	1282.22094727	-0.423362880945
119.078079224	1282.5390625	-0.42182123661
119.254333496	1282.9017334	-0.41989544034
119.445068359	1283.29382324	-0.418046176434
119.706741333	1283.8314209	-0.415759772062
119.860626221	1284.14758301	-0.414480745792
120.032730103	1284.50097656	-0.413130044937
120.173408508	1284.78979492	-0.412138789892
120.305000305	1285.05993652	-0.411274313927
120.479736328	1285.41870117	-0.410248756409
120.662689209	1285.79443359	-0.409380108118
120.846717834	1286.17199707	-0.409019976854
121.016616821	1286.52050781	-0.409108042717
121.176475525	1286.84838867	-0.409400701523
121.336784363	1287.17724609	-0.409944146872
121.526481628	1287.56616211	-0.41100397706
121.696792603	1287.91540527	-0.411663353443
121.865196228	1288.26086426	-0.411869257689
122.002655029	1288.54272461	-0.411884605885
122.15586853	1288.85717773	-0.411907851696
122.427116394	1289.41296387	-0.412301659584
122.691513062	1289.95471191	-0.413704931736
122.950340271	1290.48522949	-0.415024131536
123.13949585	1290.87304688	-0.415609955788
123.280815125	1291.16259766	-0.415865063667
123.434829712	1291.47827148	-0.415710508823
123.658805847	1291.93798828	-0.414676368237
123.870437622	1292.37207031	-0.413054764271
124.055145264	1292.75158691	-0.410897672176
124.284667969	1293.22314453	-0.407436490059
124.452651978	1293.5682373	-0.404749631882
124.653541565	1293.98083496	-0.401723265648
124.85332489	1294.39086914	-0.398907929659
125.015716553	1294.72412109	-0.396767675877
125.198661804	1295.09936523	-0.39445567131
125.388618469	1295.48950195	-0.392026156187
125.572875977	1295.86804199	-0.38971310854
125.745117188	1296.22180176	-0.387634068727
125.980613708	1296.70532227	-0.385043442249
126.205154419	1297.18261719	-0.381438732147
126.338760376	1297.48217773	-0.378242492676
126.513870239	1297.86962891	-0.376426398754
126.668380737	1298.2220459	-0.376595973969
126.814788818	1298.58312988	-0.375878572464
126.959144592	1298.97424316	-0.373745381832
127.084243774	1299.31689453	-0.37359982729
127.225494385	1299.72595215	-0.375211387873
127.416404724	1300.31555176	-0.377914905548
127.522354126	1300.65661621	-0.37849983573
127.643058777	1301.0291748	-0.376456439495
127.761703491	1301.38439941	-0.372188717127
127.872833252	1301.71496582	-0.368597924709
127.990036011	1302.04541016	-0.365885645151
128.149047852	1302.47338867	-0.363668233156
128.29006958	1302.84118652	-0.362736076117
128.442550659	1303.23144531	-0.36207485199
128.671356201	1303.81201172	-0.361259102821
128.78578186	1304.10131836	-0.360660254955
128.983352661	1304.60009766	-0.359146595001
129.119232178	1304.94287109	-0.357822537422
129.268737793	1305.32006836	-0.356145918369
129.41986084	1305.70141602	-0.35428404808
129.541534424	1306.00842285	-0.35269844532
129.659011841	1306.3046875	-0.351120442152
129.967926025	1307.08422852	-0.347106069326
130.115203857	1307.45581055	-0.345378905535
130.241882324	1307.77563477	-0.344019472599
130.431030273	1308.25292969	-0.34218904376
130.542373657	1308.53381348	-0.341182738543
130.66696167	1308.84802246	-0.340175449848
130.890167236	1309.4107666	-0.338675200939
131.037750244	1309.7824707	-0.337848246098
131.207260132	1310.20935059	-0.336701542139
